filename,sharpness,exposure,entropy,feature_count,sharpness_norm,exposure_norm,entropy_norm,feature_count_norm,quality_score
00157.jpg,2557.549296585152,0.968875579589634,7.7318028472773825,2000.0,0.9658520064429887,0.9636993816158478,0.836297163313084,1.0,0.9479398799994754
00160.jpg,2345.528750023236,0.9889093105131961,7.796710153267508,2000.0,0.8749946566099491,1.0,0.8923470131824282,1.0,0.9409677996194703
00158.jpg,2361.911496887673,0.9625799530821503,7.78433848662241,2000.0,0.8820151694197941,0.9522918641539587,0.8816636232694834,1.0,0.9290102415183246
00161.jpg,2536.703913852198,0.8790803293794583,7.814145508607577,2000.0,0.9569191163901913,0.800992638522112,0.9074030848267853,1.0,0.9188045115129425
00289.jpg,2188.8679059276283,0.9733381132269423,7.801991628768881,2000.0,0.8078606483831697,0.9717853807346565,0.8969077618443059,1.0,0.9146860920674762
00159.jpg,2278.3156532766225,0.9358976838441799,7.777602363773546,2000.0,0.8461917696091572,0.9039442609578116,0.8758467330346968,1.0,0.9050129427291395
00171.jpg,2178.381314549205,0.8855383988457768,7.827534925569886,2000.0,0.8033668202288908,0.8126944985545561,0.9189653396319625,1.0,0.8779767386336987
00170.jpg,2250.8735869780544,0.8728967403475152,7.777835501815399,2000.0,0.8344319969915427,0.7897881301582208,0.8760480563225043,1.0,0.8729862429015188
00172.jpg,2631.0760943166897,0.746194118014178,7.779701493007041,2000.0,0.9973605092363563,0.5602061536835145,0.8776594084585022,1.0,0.864791572883486
00288.jpg,2038.55894416982,0.9175815280240537,7.7547958221705695,2000.0,0.7434486178374319,0.8707558456183062,0.8561524441809849,1.0,0.8619540355920031
00297.jpg,2042.685173774303,0.8947121013543032,7.753242131764079,2000.0,0.7452168346105005,0.8293170176051687,0.854810775277942,1.0,0.8518564598400308
00276.jpg,2637.2354889653475,0.8461055027515594,7.437457364507956,2000.0,1.0,0.741243079028173,0.5821189954277016,1.0,0.8517345688425836
00162.jpg,2416.60493968776,0.7918514928907344,7.692708054439679,2000.0,0.9054529981898924,0.6429361727768007,0.8025373694686168,1.0,0.8428774165448912
00156.jpg,2456.116351749056,0.8245889107936754,7.529298859081099,2000.0,0.9223848580792461,0.7022555536106264,0.6614275093781039,1.0,0.8345648477020512
00143.jpg,2340.70904869604,0.8414388801392116,7.563019566073351,2000.0,0.8729292657944041,0.7327872758011038,0.6905465821168701,1.0,0.8331849151119712
00301.jpg,1868.878416895897,0.907441552767896,7.725464437661014,2000.0,0.6707352734169215,0.8523824645639759,0.8308237131060776,1.0,0.830480940787286
00092.jpg,1572.6681717539666,0.9365414936616848,7.847488073126674,2000.0,0.5438000385851808,0.9051108282131264,0.9361956176094369,1.0,0.8266568421507232
00169.jpg,1966.3025902674765,0.882296265295109,7.692713734056145,2000.0,0.7124845394468123,0.8068198338092675,0.8025422740266689,1.0,0.8259587750916944
00202.jpg,1470.7068975801787,0.9357580536801876,7.880152636013948,2000.0,0.5001064847893226,0.9036912545998176,0.9644026710058295,1.0,0.818835293287917
00287.jpg,1898.0732958488206,0.8753582827626463,7.694835775126844,2000.0,0.6832461803708586,0.7942483833276883,0.8043747346659588,1.0,0.8144108968763715
00025.jpg,1746.4986396989636,0.8598573447727716,7.844568808965751,2000.0,0.6182917607028169,0.7661610721466716,0.9336747254625102,1.0,0.813762741340015
00045.jpg,1485.2109717272263,0.9215102554783383,7.870131088058573,2000.0,0.5063219283402042,0.8778746013107667,0.955748695158447,1.0,0.8125149678614423
00012.jpg,1991.1494439243024,0.8202292293064014,7.724031548727818,2000.0,0.7231321833264084,0.6943559200101844,0.8295863607254799,1.0,0.8064459071455646
00026.jpg,1883.0081681011975,0.812448641842058,7.821669553889973,2000.0,0.6767903080309319,0.6802576905078872,0.9139003751095246,1.0,0.8058815900581563
00093.jpg,1386.2962072436428,0.9440949003454594,7.8311044038818824,2000.0,0.46393389800035606,0.918797411834229,0.9220477156518475,1.0,0.8032890654890336
00300.jpg,1542.2595730234696,0.9722899508427224,7.641001305267769,2000.0,0.5307690152358354,0.9698861367616107,0.7578866867125296,1.0,0.8032795761036592
00027.jpg,1723.599365010598,0.9046274876923247,7.679156697383574,2000.0,0.6084787145380853,0.8472834491680798,0.7908352734266685,1.0,0.8025315313387793
00155.jpg,2123.753042575508,0.8653266297344626,7.48200781926776,2000.0,0.7799569191698952,0.7760712794358702,0.6205899543252703,1.0,0.8021228864749902
00299.jpg,1475.007755796825,0.9830874147824268,7.649201821763442,2000.0,0.5019495353139473,0.9894508708337284,0.7649681348087338,1.0,0.8009412052643631
00142.jpg,2280.540817331537,0.7863404664618141,7.562457302520725,2000.0,0.847145321103348,0.6329503309950323,0.6900610468257203,1.0,0.8003933884449066
00296.jpg,1693.9507842973433,0.9238533138025853,7.637584248321591,2000.0,0.595773382372881,0.8821201642767874,0.7549359321571422,1.0,0.8002492422124896
00298.jpg,1517.6267463743347,0.948705111402359,7.676431135198075,2000.0,0.5202130885366111,0.9271509987365114,0.7884816500713868,1.0,0.7955480062593886
00011.jpg,1714.304501301449,0.8766419668784945,7.709166774392683,2000.0,0.6044955784818543,0.7965743867762222,0.8167500804775715,1.0,0.7938422863341261
00194.jpg,1533.9300655911616,0.9099727817732598,7.754396641312316,2000.0,0.5271995641473151,0.8569689880885851,0.8558077368042956,1.0,0.7935636636271999
00044.jpg,1331.801736066472,0.9345093193240599,7.839526772822868,2000.0,0.44058133471345395,0.9014285792400493,0.929320741507493,1.0,0.7933956935255471
00144.jpg,2249.9019063148785,0.7991265056481309,7.495554725837155,2000.0,0.8340156018290371,0.6561183135799145,0.6322882072079914,1.0,0.790691900385288
00203.jpg,1484.2412805375477,0.8522580114614653,7.921375346348441,2000.0,0.5059063857285124,0.7523912706274118,1.0,1.0,0.7898697333754068
00056.jpg,1239.610470927756,0.9445693800455963,7.8198564829648145,2000.0,0.4010745314149693,0.9196571571603203,0.9123347215731867,1.0,0.7827035930292082
00043.jpg,1173.8792572953896,0.9726934223230577,7.7909691852969685,2000.0,0.372906677078257,0.9706172169729017,0.8873894758459931,1.0,0.7820042025359012
00009.jpg,1514.3390363303051,0.9267343854973182,7.652363633761093,2000.0,0.5188042032824983,0.8873405939874051,0.7676984759479946,1.0,0.7810161046711996
00094.jpg,1112.0798043752566,0.9787074095693322,7.812769288607431,2000.0,0.3464237035905187,0.9815144111514164,0.9062146681575257,1.0,0.7805486474965149
00013.jpg,1855.781150602646,0.8123975094625007,7.695111253482488,2000.0,0.6651226904632459,0.680165039917517,0.8046126203745178,1.0,0.7805005911932565
00168.jpg,1931.999201020757,0.8098830284407341,7.642480025040395,2000.0,0.6977844781188507,0.6756088633194782,0.7591636157113557,1.0,0.7800702824077959
00222.jpg,1263.7054555357247,0.9281140272622811,7.828728026716711,2000.0,0.4113999761949572,0.8898404702914166,0.9199956264253891,1.0,0.7798792357164192
00006.jpg,1495.315893288785,0.9232612237555572,7.668453912378792,2000.0,0.5106521991948068,0.8810473119494686,0.7815930242907518,1.0,0.7797760926039595
00091.jpg,1216.6837609118277,0.9446272600783433,7.817722578581371,2000.0,0.3912497283653764,0.9197620343291723,0.9104920165263044,1.0,0.7794138303971669
00174.jpg,1526.190720433554,0.8699447338568455,7.776112518471267,2000.0,0.5238830158133635,0.7844391683750059,0.8745601967311566,1.0,0.7781867361839918
00055.jpg,1205.67791611216,0.9412908209155223,7.817984333193971,2000.0,0.38653338408937704,0.9137164901779797,0.9107180512771701,1.0,0.7765327480267421
00008.jpg,1458.7114940859062,0.928217422748916,7.660865565494265,2000.0,0.49496608406240855,0.8900278203220873,0.7750402072057394,1.0,0.7760048217403923
00051.jpg,1357.2403461419278,0.9389285402234289,7.706198324286365,2000.0,0.4514825644875081,0.9094360967631379,0.814186714454815,1.0,0.7756411364279999
00010.jpg,1534.4516775156353,0.909221596895639,7.6449534434109685,2000.0,0.5274230909604825,0.855607859915181,0.7612995035936202,1.0,0.774388792985664
00007.jpg,1451.1835266029213,0.9189897316724855,7.679814468441353,2000.0,0.4917401175878171,0.873307475339397,0.7914032829669584,1.0,0.7741295607045862
00181.jpg,1474.1829854878602,0.9083545565014997,7.681981946029555,2000.0,0.5015960957737297,0.8540368044492078,0.7932749797129667,1.0,0.7726430257870143
00024.jpg,1726.2786442800443,0.7978924927769273,7.783487954797855,2000.0,0.6096268684214327,0.6538823131819053,0.8809291577058895,1.0,0.772544470363084
00046.jpg,1413.9239091715608,0.8851040159182939,7.7806707477582515,2000.0,0.4757732212162065,0.811907407575681,0.8784963956429461,1.0,0.7714080973873714
00057.jpg,1184.4434288602115,0.9230038437393306,7.8439798141201695,2000.0,0.37743375073751184,0.8805809458100613,0.9331661067151278,1.0,0.7700085830167944
00192.jpg,1339.0437188277401,0.9108050045706355,7.758850743380173,2000.0,0.44368474790569024,0.8584769549417586,0.8596540180263835,1.0,0.7696554667124234
00204.jpg,1218.9620164448743,0.918142633200069,7.818804088125841,2000.0,0.39222603119702026,0.8717725541358369,0.9114259398601279,1.0,0.7678961358650909
00090.jpg,1042.7142123101817,0.9556892114644022,7.843110584116575,2000.0,0.3166984058925809,0.9398060130259758,0.9324154945851032,1.0,0.7664441239412889
00052.jpg,1166.262688401881,0.9608265471326145,7.731014251135541,2000.0,0.36964274216389775,0.9491147365141073,0.835616181493187,1.0,0.7652947430763335
00140.jpg,2035.5835504743816,0.791253844657129,7.503385390569231,2000.0,0.7421735697807166,0.6418532491546931,0.6390502746812091,1.0,0.76092543815913
00058.jpg,1141.5455383287292,0.9134707240694443,7.846868890137795,2000.0,0.3590506802741965,0.8633071718701312,0.9356609302882041,1.0,0.7606741831074326
00190.jpg,1199.7451851397104,0.9315898396055671,7.741718743180761,2000.0,0.3839910257086918,0.8961385551528915,0.844859904721408,1.0,0.758203927445112
00141.jpg,2143.585951559771,0.7332703870539041,7.541596139188385,2000.0,0.788455932963654,0.5367886770548057,0.6720466637752909,1.0,0.7551432819078558
00022.jpg,1546.8459038992717,0.82050730751016,7.746001670024618,2000.0,0.5327343996081991,0.694859790746699,0.8485583698315772,1.0,0.7532469415354499
00054.jpg,1143.9473720517578,0.9132450411357202,7.800370534819367,2000.0,0.36007994017543105,0.8628982400498831,0.8955078874987555,1.0,0.7528501195648512
00145.jpg,2304.9501715837964,0.7267094066984592,7.4179060700206,2000.0,0.8576054829813312,0.5249003450702321,0.5652357323797127,1.0,0.7515538776378999
00184.jpg,1239.3583228193645,0.8700214471109544,7.819519024521347,2000.0,0.400966478166049,0.7845781708690018,0.9120433137754828,1.0,0.7488431489221617
00290.jpg,1688.522636485545,0.8317012970325746,7.579593682300579,2000.0,0.5934472534543426,0.7151430192376764,0.7048589420597481,1.0,0.7477917192576715
00295.jpg,1440.4264825538635,0.8919348583470085,7.602300128441024,2000.0,0.4871303921145868,0.8242847228742212,0.724466794794106,1.0,0.7471036573117525
00109.jpg,1113.8970155077554,0.900782801193872,7.7934112203778145,2000.0,0.34720243466287604,0.8403169735815035,0.8894982631014358,1.0,0.7421396264145259
00154.jpg,1726.691677770137,0.8742320120708833,7.382169351959159,2000.0,0.6098038660233663,0.7922076090587848,0.534375759814042,1.0,0.7378682140345145
00193.jpg,1476.7520726131668,0.7942855527532112,7.770019746037296,2000.0,0.5026970289213921,0.647346628249577,0.8692988632802798,1.0,0.7365055383948679
00195.jpg,1286.4265189440428,0.8519442419169503,7.754151776605129,2000.0,0.42113665332433803,0.7518227280758788,0.8555962871089682,1.0,0.7354159354380647
00042.jpg,1035.2137627895343,0.926580672636027,7.738076119212633,2000.0,0.3134842317144028,0.8870620701348206,0.8417143647328109,1.0,0.7341536599945881
00228.jpg,1201.035886695136,0.8796688069723302,7.719178516268761,2000.0,0.3845441311725394,0.8020589451730284,0.825395588414231,1.0,0.7309570933278651
00286.jpg,1717.5276076940556,0.7782440315575773,7.593958282188978,2000.0,0.6058767790768478,0.6182797938468487,0.7172633032467685,1.0,0.7297856428341202
00108.jpg,1007.9426734566766,0.8765861647411258,7.842073870927757,2000.0,0.3017977280051034,0.796473274701723,0.9315202545546561,1.0,0.7259616879878931
00005.jpg,1384.8036686230885,0.8702626738768902,7.576325212134778,2000.0,0.46329429912286035,0.7850152677236859,0.702036497663066,1.0,0.7256494062003928
00165.jpg,2421.654335469005,0.6240853846125607,7.448602402845163,2000.0,0.9076168201702687,0.3389481888293002,0.5917431466085191,1.0,0.7253707225801095
00163.jpg,2173.2403053336357,0.6743924579005915,7.470501948549031,2000.0,0.8011637390635592,0.4301033449217971,0.6106542110901568,1.0,0.7200058001675484
00079.jpg,917.257851532329,0.9303748655425473,7.731269697730278,2000.0,0.262936482131835,0.8939370525981951,0.8358367690382444,1.0,0.7195325615967482
00041.jpg,984.9350474562701,0.8982753982326875,7.742416406625061,2000.0,0.2919382499580726,0.8357736222518618,0.845462362807071,1.0,0.7156173531118014
00191.jpg,1192.4860797496317,0.8499373694431901,7.7108176523716985,2000.0,0.3808802749413897,0.7481863254460548,0.8181756744298224,1.0,0.714945798729895
00282.jpg,809.9015529473998,0.9651057780910529,7.680028665301359,2000.0,0.21693099381722628,0.9568685957724055,0.7915882498464597,1.0,0.7126140970575612
00167.jpg,1995.0025719419923,0.6947971922714039,7.503754151958053,2000.0,0.7247833676381726,0.46707621225494544,0.639368713725409,1.0,0.7120778061002699
00131.jpg,1753.6542598794808,0.7788780025771777,7.460762817744956,2000.0,0.6213581648629616,0.6194285334469228,0.6022441128570034,1.0,0.7117134053920199
00221.jpg,1164.7387264932856,0.8618607149281732,7.679891095601495,2000.0,0.368989677437357,0.7697911286633986,0.7914694533426407,1.0,0.7114385760655849
00132.jpg,1499.31700046739,0.860457247119031,7.429003105547531,2000.0,0.5123667971455287,0.7672480801644197,0.5748184313654615,1.0,0.7104857454578558
00014.jpg,1562.7552243283974,0.7759691252647848,7.592489174561933,2000.0,0.5395520345745957,0.6141577206539198,0.7159946746897571,1.0,0.70860397547381
00033.jpg,950.2052212319018,0.902036499003271,7.714388061409232,2000.0,0.2770554472199586,0.8425886425942142,0.8212588541654957,1.0,0.7080155656476403
00050.jpg,1329.8328282343257,0.8180763681619436,7.645148257129291,2000.0,0.43973759692202213,0.6904549895675619,0.7614677324162142,1.0,0.70682857295174
00173.jpg,2297.2885463798775,0.5962635035665643,7.4984665623881,2000.0,0.8543222400469546,0.2885356375959119,0.6348026853400736,1.0,0.705391118481079
00229.jpg,836.3722288696904,0.9275575771593042,7.71492186693784,2000.0,0.22827449566923308,0.8888321966495744,0.8217198149045297,1.0,0.7050343608440695
00265.jpg,965.4140687635063,0.8469874335055123,7.829342824144382,2000.0,0.2835729079243287,0.7428411154529729,0.9205265266529571,1.0,0.7048874565711333
00110.jpg,1265.1787977924635,0.8456615380096992,7.6008918044870395,2000.0,0.41203134883791576,0.7404386260417685,0.7232506551780169,1.0,0.7033691921974202
00032.jpg,1068.4247143032771,0.8959131542525267,7.612342794956865,2000.0,0.32771614974736135,0.8314932953581216,0.7331390072964461,1.0,0.702815970223028
00223.jpg,1195.462190451661,0.7894111112334842,7.795910453934443,2000.0,0.382155630257565,0.6385142623703204,0.8916564433478747,1.0,0.7026065433394245
00275.jpg,2050.731058149007,0.6858698194874281,7.429331914017567,2000.0,0.7486647444626486,0.45090003649214594,0.5751023695924473,1.0,0.7023449063803205
00164.jpg,2334.4221304482135,0.6094028730758358,7.417559812413046,2000.0,0.8702351272315281,0.31234384587145875,0.5649367261796635,1.0,0.7021438448732558
00080.jpg,1045.187576479724,0.8364432892423024,7.780747501467583,2000.0,0.3177583187984793,0.7237353902864209,0.8785626752985151,1.0,0.701973878270852
00089.jpg,904.0775600761418,0.874423736467064,7.7831812677645,2000.0,0.2572883203326364,0.7925550088600121,0.8806643221544183,1.0,0.7014581127456776
00034.jpg,981.0403323976055,0.893131483786175,7.673187089627498,2000.0,0.2902692443153494,0.8264529781823159,0.7856802972124679,1.0,0.7008300772826774
00294.jpg,1225.486162460543,0.8645757238675287,7.5660163615095195,2000.0,0.39502182918226103,0.7747106568228385,0.6931344253761784,1.0,0.7008110980356236
00220.jpg,1065.030896034432,0.8428102470345936,7.735322121422435,2000.0,0.3262617938430756,0.7352721582488047,0.8393361861853205,1.0,0.6995638149521879
00129.jpg,1681.4880061173903,0.7683392769952018,7.466386187597526,2000.0,0.5904326971640687,0.6003326267949737,0.6071000998863262,1.0,0.6986329858252293
00139.jpg,1775.4350183905813,0.7604194485133501,7.412318813199976,2000.0,0.6306918923142023,0.5859820960583595,0.5604109302838575,1.0,0.6977852777656222
00004.jpg,1402.382081855451,0.8258060068063923,7.508759348273568,2000.0,0.47082719188472333,0.7044609010849976,0.6436908851323362,1.0,0.6961015598631337
00189.jpg,1014.8011056509573,0.8772402318725655,7.653003020085765,2000.0,0.30473677793817183,0.7976584279528373,0.7682506095939642,1.0,0.6944857622884537
00153.jpg,1576.5149977722335,0.8408966155269448,7.329907491919339,2000.0,0.5454485222956331,0.7318047059129371,0.4892457183735577,1.0,0.6944348768416357
00031.jpg,1106.083206493251,0.8765327121674358,7.586319067331933,2000.0,0.3438539762673494,0.7963764199777289,0.7106665597935409,1.0,0.6943836098333452
00035.jpg,937.334743843472,0.8817714975898616,7.696102320776824,2000.0,0.2715400503135682,0.805868967878144,0.8054684434935118,1.0,0.6940229457623088
00037.jpg,943.100758116836,0.8775343825603635,7.700818717659581,2000.0,0.2740109654417129,0.7981914216276517,0.8095412259510512,1.0,0.6936593902296371
00040.jpg,932.757677249309,0.875761020004332,7.7112289594082934,2000.0,0.26957863597189946,0.7949781331169462,0.8185308532082308,1.0,0.6933242947124525
00219.jpg,1053.6389415706694,0.8276122045148334,7.744842661275467,2000.0,0.3213799896557919,0.7077336860690137,0.8475575230794865,1.0,0.6928589230298883
00039.jpg,973.6950174608284,0.8676980663825162,7.686378302759982,2000.0,0.28712155009577184,0.780368263213462,0.7970713957088796,1.0,0.690642809973873
00277.jpg,2125.8152679253885,0.6909925805184459,7.291260622625274,2000.0,0.780840646398633,0.4601823511029244,0.45587272301026127,1.0,0.6904723262973733
00038.jpg,998.5964375825783,0.8688316280640697,7.663153320582417,2000.0,0.29779257739019793,0.7824222485731522,0.7770157680039068,1.0,0.6903464889611288
00083.jpg,583.3259745395342,0.9423370669368665,7.7716272267167845,2000.0,0.11983636348612745,0.915612261749519,0.870686982065658,1.0,0.6889913708963497
00023.jpg,1786.1367481978607,0.6342823367879261,7.681038492609207,2000.0,0.6352779139271345,0.35742481063338183,0.7924602729282287,1.0,0.6884316314221315
00111.jpg,1441.1447078224148,0.7894120804285016,7.517919809313731,2000.0,0.4874381738156619,0.6385160185274038,0.6516012807064989,1.0,0.6861807129178493
00028.jpg,1576.2806028759373,0.7702172612164131,7.4672386766045795,2000.0,0.5453480768461839,0.6037354871411448,0.6078362555491093,1.0,0.6861055459489632
00264.jpg,1171.528412763304,0.7765068229126514,7.749148284106684,2000.0,0.3718992676195118,0.6151320153170424,0.8512755870108483,1.0,0.6856079015172838
00133.jpg,1417.1555116498919,0.8201352908135731,7.4468727748271855,2000.0,0.4771580626462294,0.694185705815297,0.5902495490965196,1.0,0.684743755066997
00130.jpg,1842.5505092516057,0.7212001571270711,7.389443994402637,2000.0,0.6594529521796691,0.5149177229097835,0.540657681557522,1.0,0.684696852692851
00137.jpg,1726.4624146116319,0.7363657095865869,7.428838740385159,2000.0,0.6097056196819909,0.5423973239146191,0.5746764959926375,1.0,0.6834463160817795
00245.jpg,1370.5918002822557,0.7692438369843351,7.6038817151282165,2000.0,0.4572040747811027,0.6019716668268272,0.7258325531632178,1.0,0.6828206497736812
00036.jpg,892.9632502911824,0.8629580933290747,7.7134331491751595,2000.0,0.25252549546184044,0.7717795508253078,0.8204342522729706,1.0,0.6827893867994732
00201.jpg,1043.4282859042999,0.8384481645869357,7.6640668083639385,2000.0,0.31700440847298833,0.7273681741683156,0.7778045983556018,1.0,0.6825042857550958
00059.jpg,978.8784846221315,0.8191192954245918,7.756206791523966,2000.0,0.2893428258016387,0.6923447476315127,0.8573708681969217,1.0,0.6813632082877541
00122.jpg,1203.1719430962487,0.8782215785396728,7.433737342960061,2000.0,0.3854594972860888,0.79943660352089,0.578906619777695,1.0,0.6812783240215882
00116.jpg,1544.0725950112426,0.7892074260897018,7.412787967509419,2000.0,0.5315459511303477,0.6381451899941777,0.5608160623134297,1.0,0.6811632953003347
00283.jpg,818.4400004326397,0.9094647840787691,7.636637708676652,2000.0,0.2205899821689563,0.8560485089966928,0.7541185603037749,1.0,0.6810128339606151
00082.jpg,749.5661992146083,0.882410101655341,7.753579767757345,2000.0,0.19107543203185207,0.8070261024412457,0.8551023363964382,1.0,0.6800996224991547
00030.jpg,1134.9835273350175,0.8438274025206414,7.557969428081965,2000.0,0.356238655976873,0.7371152184994013,0.6861856019172039,1.0,0.678387521801353
00146.jpg,2225.7915021678987,0.6368323769874923,7.285509688164514,2000.0,0.8236835493005412,0.36204541957047337,0.45090657924236116,1.0,0.677797735531253
00138.jpg,1727.0496204082826,0.7284115040511618,7.411915776584249,2000.0,0.6099572554944412,0.5279845028184259,0.5600628933185461,1.0,0.6769958810166481
00135.jpg,1518.7362953295558,0.7786029788062012,7.4292002694983,2000.0,0.5206885645186143,0.6189301972660648,0.5749886897003538,1.0,0.6759368566121713
00134.jpg,1457.2445856280249,0.7878799079264734,7.442758598411464,2000.0,0.4943374685008887,0.635739760350281,0.5866968061977115,1.0,0.6745755418773791
00078.jpg,710.221261223936,0.9152620020485258,7.661604508747462,2000.0,0.1742149114212525,0.8665529226784391,0.7756783119271083,1.0,0.6740383664814072
00047.jpg,1260.0312822242195,0.7709090388448958,7.630387884898857,2000.0,0.40982547949959486,0.6049889708678684,0.7487216072318271,1.0,0.6739392080132109
00293.jpg,1178.2630008787303,0.8375446765862309,7.514590265537033,2000.0,0.3747852465413991,0.7257310765526301,0.6487260969968918,1.0,0.6736135624999556
00053.jpg,923.1626620879567,0.8433006083167212,7.688897055698378,2000.0,0.26546687575193556,0.7361606806034671,0.7992464316605575,1.0,0.673529519208559
00136.jpg,1622.163002476471,0.74403997929447,7.419119781551402,2000.0,0.5650101015852232,0.5563029083065548,0.5662838169989766,1.0,0.6718355209520009
00061.jpg,917.7439682490821,0.8180716470074268,7.740635683168392,2000.0,0.2631447981526638,0.6904464349538906,0.8439246425014355,1.0,0.6703399766845589
00166.jpg,2170.1622303179693,0.5939236171532833,7.369985243299317,2000.0,0.7998446888910842,0.28429582205307274,0.5238543331308918,1.0,0.6657982288067718
00081.jpg,797.8932876501184,0.8481982811473213,7.714814133235825,2000.0,0.2117850814106453,0.7450351410358445,0.8216267828839933,1.0,0.6641196662589534
00280.jpg,836.4783204541664,0.8627772650344542,7.630664125263439,2000.0,0.22831995918850695,0.771451894487049,0.7489601509631758,1.0,0.6611509915709495
00123.jpg,984.0812598371128,0.894403941393071,7.436419198142898,2000.0,0.291572375604597,0.8287586394779668,0.5812225005260382,1.0,0.6609058726560784
00279.jpg,1249.3664553959343,0.7990007525946159,7.482591747299099,2000.0,0.4052552719524536,0.6558904521983421,0.6210941976918962,1.0,0.6597680341737009
00062.jpg,908.759241524722,0.7972671637462324,7.737276560491954,2000.0,0.25929456536915835,0.6527492326491579,0.8410239163222327,1.0,0.6591804610374835
00152.jpg,1581.1416027984858,0.7878121597262758,7.249932294801396,2000.0,0.5474311653848336,0.6356170023093065,0.4201841894231205,1.0,0.6571704380774008
00200.jpg,953.1898352362549,0.8312219052758718,7.602287081914971,2000.0,0.2783344464636989,0.7142743733881852,0.7244555286382335,1.0,0.6569600330138027
00291.jpg,1341.5909996304806,0.7738989907889762,7.463377456167485,2000.0,0.4447763363709147,0.6104066888617425,0.6045019494565942,1.0,0.6569349630180289
00244.jpg,862.2920559591909,0.9154011329302364,7.445433349590192,2000.0,0.23938194179023864,0.8668050243494506,0.5890065523767989,1.0,0.6563171490997941
00115.jpg,1665.9374710770883,0.6780732035933639,7.464798237463497,2000.0,0.5837688128134306,0.43677276387687025,0.6057288464464458,1.0,0.6554696041025359
00114.jpg,1577.7370619821454,0.697360749804509,7.469495063390762,2000.0,0.5459722145379129,0.47172131426166247,0.6097847286629363,1.0,0.6536789386593767
00292.jpg,1162.8878552829374,0.81166652349013,7.4765331273966265,2000.0,0.3681965219824662,0.6788405116542375,0.6158623562101271,1.0,0.6533415557503246
00284.jpg,986.8353336955353,0.813056518020052,7.600462128122914,2000.0,0.292752581278426,0.6813591469089124,0.7228796138085709,1.0,0.6527414838724701
00095.jpg,783.1325181862998,0.8663892639624656,7.6075024429927804,2000.0,0.20545963599166855,0.7779967460271833,0.7289591850597478,1.0,0.6519289143162459
00224.jpg,992.8886826529224,0.7747189958552227,7.687575954646306,2000.0,0.2953466281894512,0.6118925174922888,0.7981056122335095,1.0,0.6511982402766094
00267.jpg,681.3520985146117,0.9104796413978434,7.554936246422954,2000.0,0.16184358393341378,0.8578874050263262,0.683566337814024,1.0,0.6497381939994105
00127.jpg,1276.0085046329173,0.7527118957674813,7.51197261898009,2000.0,0.4166722125605504,0.5720162036356734,0.6464656627624162,1.0,0.6472988472295667
00124.jpg,846.2950388698581,0.8934324922629602,7.4588115810278826,2000.0,0.2325267260975172,0.8269983979989174,0.6005591480694006,1.0,0.6466194469428646
00117.jpg,1407.1929382294836,0.7790191526151744,7.338760280329189,2000.0,0.47288879236477094,0.6196842937785245,0.4968904272969664,1.0,0.6461657966134557
00077.jpg,700.7942178448849,0.8540331655598019,7.657634326584498,2000.0,0.17017513229573478,0.7556078053678776,0.77224991337022,1.0,0.6444044737047339
00188.jpg,797.5206702808542,0.8944281492413478,7.477890634182988,2000.0,0.21162540336423855,0.8288025034923908,0.6170346133299,1.0,0.6440951695483492
00060.jpg,889.7147469629816,0.7730157530902269,7.727617302939189,2000.0,0.25113341149587476,0.6088062842857239,0.8326827915840689,1.0,0.6440781528370072
00128.jpg,1294.3803120858097,0.7404603823180649,7.511500186489434,2000.0,0.4245450992400744,0.5498167682907318,0.6460576999026004,1.0,0.6440292618252254
